SecuCode,Cur_TradingDay,updatetime,Ltg,preLtg,pre_cp,net0
sz301286,20230727,20230726,4.001,4.001,29.8,806.98694245
sz301302,20230727,20230726,1.58205,1.58205,36.2,806.98694245
sz301307,20230727,20230726,2.106,2.106,35.11,806.98694245
sz301312,20230727,20230726,0.62576643,0.62576643,89.5,806.98694245
sz301313,20230727,20230726,1.023334,1.023334,45.05,806.98694245
sz301316,20230727,20230726,4.0001,4.0001,22.43,806.98694245
sz301317,20230727,20230726,1.5719,1.5719,24.48,806.98694245
sz301318,20230727,20230726,1.04118,1.04118,31.99,806.98694245
sz301321,20230727,20230726,1.86435,1.86435,13.14,806.98694245
sz301326,20230727,20230726,0.72192828,0.72192828,35.45,806.98694245
sz301327,20230727,20230726,1.248,1.248,80.13,806.98694245
sz301330,20230727,20230726,1.93039666,1.93039666,31.99,806.98694245
sz301336,20230727,20230726,0.4,0.4,52.05,806.98694245
sz301345,20230727,20230726,1.093336,1.093336,50.96,806.98694245
sz301349,20230727,20230726,1.02,1.02,57.7,806.98694245
sz301360,20230727,20230726,0.5334,0.5334,89,806.98694245
sz301361,20230727,20230726,1.16336,1.16336,25.21,806.98694245
sz301365,20230727,20230726,1.8,1.8,20.99,806.98694245
sz301366,20230727,20230726,1.50000001,1.50000001,42.2,806.98694245
sz301367,20230727,20230726,0.64,0.64,146.95,806.98694245
sz301368,20230727,20230726,1.201,1.201,45.85,806.98694245
sz301377,20230727,20230726,4.1,4.1,20.37,806.98694245
sz301378,20230727,20230726,0.69,0.69,59.42,806.98694245
sz301379,20230727,20230726,1.0134,1.0134,35.23,806.98694245
sz301380,20230727,20230726,0.68,0.68,43.15,806.98694245
sz301387,20230727,20230726,0.76,0.76,46.08,806.98694245
sz301396,20230727,20230726,1.09655391,1.09655391,35.34,806.98694245
sz301398,20230727,20230726,0.8,0.8,67.12,806.98694245
