SecuCode,Cur_TradingDay,updatetime,Ltg,preLtg,pre_cp,net0
sz002326,20230814,20230811,9.13760795,9.13760795,14.53,788.67377025
sz002334,20230814,20230811,7.9529331,7.9529331,10.5,788.67377025
sz002335,20230814,20230811,4.61567391,4.61567391,33.76,788.67377025
sz002336,20230814,20230811,4.4,4.4,15.95,788.67377025
sz002349,20230814,20230811,8.14180908,8.14180908,10.4,788.67377025
sz002351,20230814,20230811,8.89107,8.89107,16.91,788.67377025
sz002362,20230814,20230811,2.44454646,2.44454646,24.07,788.67377025
sz002365,20230814,20230811,2.946825,2.946825,10.46,788.67377025
sz002380,20230814,20230811,2.39991649,2.39991649,18.73,788.67377025
sz002395,20230814,20230811,2.68209,2.68209,10.47,788.67377025
sz002396,20230814,20230811,5.92929678,5.92929678,20.25,788.67377025
sz002401,20230814,20230811,3.7190456,3.7190456,21.48,788.67377025
sz002402,20230814,20230811,9.31940685,9.31940685,15.51,788.67377025
sz002407,20230814,20230811,10.7121062,10.7121062,17.97,788.67377025
sz002410,20230814,20230811,16.64869506,16.64869506,29.94,788.67377025
sz002430,20230814,20230811,9.84545375,9.84545375,32.9,788.67377025
sz002432,20230814,20230811,4.84594772,4.84594772,35.72,788.67377025
sz002438,20230814,20230811,5.07537461,5.07537461,11.3,788.67377025
sz002441,20230814,20230811,5.44543609,5.44543609,10.06,788.67377025
sz002459,20230814,20230811,33.10350606,33.10350606,30,788.67377025
sz002460,20230814,20230811,16.13593699,16.13593699,56.1,788.67377025
sz002462,20230814,20230811,2.9170712,2.9170712,14.17,788.67377025
sz002463,20230814,20230811,19.05065676,19.05065676,21.27,788.67377025
sz002466,20230814,20230811,14.77099383,14.77099383,63.77,788.67377025
sz002468,20230814,20230811,15.30802166,15.30802166,11.06,788.67377025
sz002487,20230814,20230811,6.37749349,6.37749349,28.88,788.67377025
sz002493,20230814,20230811,101.25525,101.25525,12.44,788.67377025
sz002497,20230814,20230811,11.5256252,11.5256252,17.45,788.67377025
sz002511,20230814,20230811,13.345503,13.345503,10.68,788.67377025
sz002527,20230814,20230811,6.64216041,6.64216041,12.08,788.67377025
sz002529,20230814,20230811,2.6,2.6,13.25,788.67377025
sz002534,20230814,20230811,7.39202803,7.39202803,14.3,788.67377025
sz002536,20230814,20230811,5.00711814,5.00711814,12.67,788.67377025
sz002549,20230814,20230811,7.14197901,7.14197901,11.16,788.67377025
sz002552,20230814,20230811,4.27960242,4.27960242,18.22,788.67377025
sz002553,20230814,20230811,3.48,3.48,13.4,788.67377025
sz002558,20230814,20230811,20.04937008,20.04937008,13.76,788.67377025
sz002568,20230814,20230811,10.49690955,10.49690955,34.25,788.67377025
sz002576,20230814,20230811,1.651,1.651,16.82,788.67377025
sz002577,20230814,20230811,2.8288,2.8288,13.94,788.67377025
sz002581,20230814,20230811,6.59735586,6.59735586,17.76,788.67377025
sz002585,20230814,20230811,11.56278085,11.56278085,10.23,788.67377025
sz002590,20230814,20230811,4.79646926,4.79646926,10.84,788.67377025
sz002594,20230814,20230811,18.13142855,18.13142855,259.25,788.67377025
sz002597,20230814,20230811,5.60932077,5.60932077,23.06,788.67377025
sz002598,20230814,20230811,3.12,3.12,10.52,788.67377025
sz002603,20230814,20230811,16.70705376,16.70705376,24.37,788.67377025
sz002623,20230814,20230811,1.990625,1.990625,26.58,788.67377025
sz002624,20230814,20230811,19.39968404,19.39968404,14.39,788.67377025
sz002625,20230814,20230811,21.54587862,21.54587862,14.41,788.67377025
sz002635,20230814,20230811,6.72437087,6.72437087,13.04,788.67377025
sz002645,20230814,20230811,5.81518931,5.81518931,10.08,788.67377025
sz002653,20230814,20230811,11.1411797,11.1411797,20.37,788.67377025
sz002655,20230814,20230811,3.65704,3.65704,12.07,788.67377025
sz002657,20230814,20230811,3.37576686,3.37576686,16.86,788.67377025
sz002661,20230814,20230811,3.33074342,3.33074342,10.7,788.67377025
sz002664,20230814,20230811,4.04907,4.04907,13.02,788.67377025
sz002667,20230814,20230811,2.43222,2.43222,14.01,788.67377025
sz002677,20230814,20230811,6.46051647,6.46051647,10.66,788.67377025
sz002679,20230814,20230811,2.35756,2.35756,12.89,788.67377025
sz002695,20230814,20230811,5.12304224,5.12304224,11.27,788.67377025
sz002703,20230814,20230811,5.72859637,5.72859637,15.52,788.67377025
sz002719,20230814,20230811,1.74139457,1.74139457,13.27,788.67377025
sz002722,20230814,20230811,2.06572918,2.06572918,13.34,788.67377025
sz002729,20230814,20230811,1.8296992,1.8296992,19.49,788.67377025
sz002733,20230814,20230811,3.84214913,3.84214913,15.68,788.67377025
sz002738,20230814,20230811,7.13201316,7.13201316,42.59,788.67377025
sz002739,20230814,20230811,21.7936881,21.7936881,13.94,788.67377025
sz002747,20230814,20230811,8.69531453,8.69531453,21.93,788.67377025
sz002756,20230814,20230811,5.3910154,5.3910154,52,788.67377025
sz002757,20230814,20230811,2.95455913,2.95455913,13.59,788.67377025
sz002758,20230814,20230811,5.22515799,5.22515799,12,788.67377025
sz002759,20230814,20230811,4.08552567,4.08552567,13.1,788.67377025
sz002761,20230814,20230811,10.81340098,10.81340098,15.38,788.67377025
sz002771,20230814,20230811,2.097641,2.097641,16.25,788.67377025
sz002773,20230814,20230811,9.19463954,9.19463954,15.5,788.67377025
sz002777,20230814,20230811,4.08231038,4.08231038,29.95,788.67377025
sz002782,20230814,20230811,4.90318413,4.90318413,12.82,788.67377025
sz002785,20230814,20230811,2.0115,2.0115,23.2,788.67377025
sz002791,20230814,20230811,3.2154,3.2154,60.41,788.67377025
sz002792,20230814,20230811,4.02056966,4.02056966,14.41,788.67377025
sz002796,20230814,20230811,2.52426948,2.52426948,10.38,788.67377025
sz002800,20230814,20230811,1.08752191,1.08752191,14.68,788.67377025
sz002803,20230814,20230811,3.78409288,3.78409288,17.99,788.67377025
sz002805,20230814,20230811,2.80062508,2.80062508,17.9,788.67377025
sz002806,20230814,20230811,1.89410836,1.89410836,11.45,788.67377025
sz002810,20230814,20230811,3.4243404,3.4243404,18.03,788.67377025
sz002813,20230814,20230811,1.2,1.2,36.67,788.67377025
sz002815,20230814,20230811,10.91752352,10.91752352,11.41,788.67377025
sz002820,20230814,20230811,2.00868295,2.00868295,10.94,788.67377025
sz002824,20230814,20230811,2.79942783,2.79942783,19.56,788.67377025
sz002827,20230814,20230811,2.76,2.76,11.05,788.67377025
sz002833,20230814,20230811,4.2423009,4.2423009,18.1,788.67377025
sz002835,20230814,20230811,2.19493931,2.19493931,16.78,788.67377025
sz002843,20230814,20230811,2.14054,2.14054,18.21,788.67377025
sz002845,20230814,20230811,3.27551705,3.27551705,14.47,788.67377025
sz002846,20230814,20230811,3.36263847,3.36263847,12.36,788.67377025
sz002852,20230814,20230811,3.43968305,3.43968305,11.81,788.67377025
sz002861,20230814,20230811,1.55550665,1.55550665,11.41,788.67377025
sz002864,20230814,20230811,0.9692822,0.9692822,35.51,788.67377025
sz002865,20230814,20230811,2.27264094,2.27264094,102.71,788.67377025
sz002866,20230814,20230811,2.89522256,2.89522256,23.6,788.67377025
sz002868,20230814,20230811,1.55415837,1.55415837,30.16,788.67377025
sz002873,20230814,20230811,2.31808244,2.31808244,11.93,788.67377025
sz002875,20230814,20230811,2.12973672,2.12973672,12.52,788.67377025
sz002877,20230814,20230811,3.32575415,3.32575415,10.15,788.67377025
sz002878,20230814,20230811,2.23170841,2.23170841,15.98,788.67377025
sz002881,20230814,20230811,2.61166984,2.61166984,27.88,788.67377025
sz002882,20230814,20230811,4.329,4.329,13.7,788.67377025
sz002883,20230814,20230811,1.56227282,1.56227282,11.51,788.67377025
sz002885,20230814,20230811,2.72336358,2.72336358,17.48,788.67377025
sz002886,20230814,20230811,2.26573529,2.26573529,17.4,788.67377025
sz002888,20230814,20230811,1.4961168,1.4961168,13.55,788.67377025
sz002889,20230814,20230811,1.929602,1.929602,18.47,788.67377025
sz002892,20230814,20230811,4.44149505,4.44149505,11.62,788.67377025
sz002896,20230814,20230811,1.51171285,1.51171285,34.14,788.67377025
sz002897,20230814,20230811,1.70672,1.70672,36.5,788.67377025
sz002900,20230814,20230811,3.1656005,3.1656005,13.49,788.67377025
sz002901,20230814,20230811,4.14019506,4.14019506,31.62,788.67377025
sz002902,20230814,20230811,2.1152,2.1152,22.31,788.67377025
sz002903,20230814,20230811,1.52235,1.52235,19.8,788.67377025
sz002905,20230814,20230811,3.7632,3.7632,12.78,788.67377025
sz002906,20230814,20230811,4.773058,4.773058,31.81,788.67377025
sz002910,20230814,20230811,1.9521,1.9521,11.5,788.67377025
sz002912,20230814,20230811,1.70752,1.70752,36.93,788.67377025
sz002913,20230814,20230811,3.17360504,3.17360504,32.54,788.67377025
sz002916,20230814,20230811,5.12877535,5.12877535,74.07,788.67377025
sz002918,20230814,20230811,4.15179279,4.15179279,18.35,788.67377025
sz002920,20230814,20230811,5.55198,5.55198,150.9,788.67377025
sz002921,20230814,20230811,1.30867953,1.30867953,14.34,788.67377025
sz002927,20230814,20230811,2.2319668,2.2319668,12.04,788.67377025
sz002929,20230814,20230811,2.43592007,2.43592007,36.34,788.67377025
sz002932,20230814,20230811,2.32520957,2.32520957,24.67,788.67377025
sz002943,20230814,20230811,1.56,1.56,30.61,788.67377025
sz002949,20230814,20230811,1.96039594,1.96039594,14.86,788.67377025
sz002953,20230814,20230811,3.52202944,3.52202944,11.44,788.67377025
sz002955,20230814,20230811,2.3452472,2.3452472,19.66,788.67377025
sz002957,20230814,20230811,4.1166437,4.1166437,15.61,788.67377025
sz002960,20230814,20230811,7.36819991,7.36819991,17.6,788.67377025
sz002961,20230814,20230811,4.45029311,4.45029311,17.13,788.67377025
sz002962,20230814,20230811,2.93479151,2.93479151,12.4,788.67377025
sz002970,20230814,20230811,1.72896,1.72896,30.2,788.67377025
sz002972,20230814,20230811,2.460088,2.460088,11.49,788.67377025
sz002976,20230814,20230811,1.204782,1.204782,30.39,788.67377025
sz002977,20230814,20230811,1.2012,1.2012,31.63,788.67377025
sz002982,20230814,20230811,1.01881118,1.01881118,34.92,788.67377025
sz002983,20230814,20230811,1.85808,1.85808,23.16,788.67377025
sz002985,20230814,20230811,3.318536,3.318536,38.39,788.67377025
sz002987,20230814,20230811,4.40857573,4.40857573,21.15,788.67377025
sz002989,20230814,20230811,1.81697866,1.81697866,14.82,788.67377025
sz002990,20230814,20230811,2.5804175,2.5804175,31.98,788.67377025
sz002992,20230814,20230811,1.84266065,1.84266065,64.38,788.67377025
sz002995,20230814,20230811,1.7745448,1.7745448,29.33,788.67377025
sz003001,20230814,20230811,1.27330477,1.27330477,16.43,788.67377025
sz003004,20230814,20230811,0.8184,0.8184,26.14,788.67377025
sz003005,20230814,20230811,1.484,1.484,33.06,788.67377025
sz003007,20230814,20230811,1.04,1.04,25.88,788.67377025
sz003009,20230814,20230811,1.55393123,1.55393123,46.62,788.67377025
sz003010,20230814,20230811,1.2169984,1.2169984,19.82,788.67377025
sz003011,20230814,20230811,1.02676,1.02676,24.89,788.67377025
sz003012,20230814,20230811,11.73,11.73,10.8,788.67377025
sz003019,20230814,20230811,1.62584617,1.62584617,18.66,788.67377025
sz003021,20230814,20230811,1.71014978,1.71014978,67.56,788.67377025
sz003022,20230814,20230811,13.35568,13.35568,22.31,788.67377025
sz003023,20230814,20230811,1.053416,1.053416,21.87,788.67377025
sz003025,20230814,20230811,2.36627965,2.36627965,13.89,788.67377025
sz003027,20230814,20230811,1.316204,1.316204,19.31,788.67377025
sz003029,20230814,20230811,1.844763,1.844763,24.37,788.67377025
sz003032,20230814,20230811,4.024475,4.024475,13.58,788.67377025
sz003037,20230814,20230811,5.03836583,5.03836583,12.66,788.67377025
sz003038,20230814,20230811,1.46911437,1.46911437,36.12,788.67377025
sz003040,20230814,20230811,4.61135972,4.61135972,18.08,788.67377025
sz003042,20230814,20230811,1.4248,1.4248,19.88,788.67377025
sz003043,20230814,20230811,0.80000062,0.80000062,49.18,788.67377025
sz300007,20230814,20230811,3.26272755,3.26272755,16.21,788.67377025
sz300014,20230814,20230811,20.45721497,20.45721497,57.5,788.67377025
sz300019,20230814,20230811,3.910647,3.910647,16.39,788.67377025
sz300024,20230814,20230811,15.5021195,15.5021195,12.72,788.67377025
sz300031,20230814,20230811,4.12523242,4.12523242,20.4,788.67377025
sz300046,20230814,20230811,2.37171371,2.37171371,16.16,788.67377025
sz300053,20230814,20230811,6.96874323,6.96874323,11.15,788.67377025
sz300059,20230814,20230811,158.56995052,158.56995052,16.12,788.67377025
sz300068,20230814,20230811,8.64870893,8.64870893,16.86,788.67377025
sz300075,20230814,20230811,6.20410158,6.20410158,19.38,788.67377025
sz300077,20230814,20230811,5.94841,5.94841,13.2,788.67377025
sz300085,20230814,20230811,7.06640535,7.06640535,13.63,788.67377025
sz300109,20230814,20230811,3.23905337,3.23905337,20.7,788.67377025
sz300125,20230814,20230811,2.65499995,2.65499995,16.48,788.67377025
sz300136,20230814,20230811,9.67568638,9.67568638,18.17,788.67377025
sz300142,20230814,20230811,16.07348484,16.07348484,27.03,788.67377025
sz300168,20230814,20230811,14.43191991,14.43191991,10.11,788.67377025
sz300188,20230814,20230811,8.5947731,8.5947731,17.3,788.67377025
sz300191,20230814,20230811,3.2,3.2,18.34,788.67377025
sz300192,20230814,20230811,3.29143329,3.29143329,10.84,788.67377025
sz300199,20230814,20230811,8.83241336,8.83241336,11.33,788.67377025
sz300204,20230814,20230811,4.75357555,4.75357555,10.49,788.67377025
sz300205,20230814,20230811,4.30056,4.30056,13.28,788.67377025
sz300212,20230814,20230811,6.65814309,6.65814309,30.27,788.67377025
sz300223,20230814,20230811,4.81569911,4.81569911,79.03,788.67377025
sz300224,20230814,20230811,8.20219943,8.20219943,12.14,788.67377025
sz300229,20230814,20230811,7.95291951,7.95291951,20.48,788.67377025
sz300233,20230814,20230811,3.85924427,3.85924427,20.44,788.67377025
sz300235,20230814,20230811,2.51746635,2.51746635,10.89,788.67377025
sz300236,20230814,20230811,3.13381402,3.13381402,35.18,788.67377025
sz300238,20230814,20230811,2.65155701,2.65155701,14.69,788.67377025
sz300250,20230814,20230811,2.19989902,2.19989902,14.87,788.67377025
sz300258,20230814,20230811,4.81770753,4.81770753,13.17,788.67377025
sz300260,20230814,20230811,4.07806752,4.07806752,27.94,788.67377025
sz300280,20230814,20230811,1.62065744,1.62065744,33.85,788.67377025
sz300288,20230814,20230811,3.37941402,3.37941402,16.79,788.67377025
sz300295,20230814,20230811,1.90824714,1.90824714,14.3,788.67377025
sz300302,20230814,20230811,4.81702798,4.81702798,13.05,788.67377025
sz300331,20230814,20230811,2.59662286,2.59662286,21.43,788.67377025
sz300339,20230814,20230811,7.96410841,7.96410841,22.3,788.67377025
sz300340,20230814,20230811,2.1357412,2.1357412,12.23,788.67377025
sz300346,20230814,20230811,5.43705838,5.43705838,30.01,788.67377025
sz300348,20230814,20230811,7.30774862,7.30774862,10.8,788.67377025
sz300349,20230814,20230811,4.29054325,4.29054325,12.97,788.67377025
sz300351,20230814,20230811,3.85161857,3.85161857,13.84,788.67377025
sz300353,20230814,20230811,5.33117181,5.33117181,11.07,788.67377025
sz300363,20230814,20230811,5.4612002,5.4612002,29,788.67377025
sz300366,20230814,20230811,6.0757615,6.0757615,11.5,788.67377025
sz300369,20230814,20230811,7.99859463,7.99859463,12.2,788.67377025
sz300373,20230814,20230811,5.41451787,5.41451787,40.78,788.67377025
sz300374,20230814,20230811,2.45912337,2.45912337,13.99,788.67377025
sz300378,20230814,20230811,2.6928843,2.6928843,26.9,788.67377025
sz300380,20230814,20230811,1.3976105,1.3976105,28.54,788.67377025
sz300382,20230814,20230811,6.2835857,6.2835857,11.36,788.67377025
sz300383,20230814,20230811,17.97592847,17.97592847,10.2,788.67377025
sz300386,20230814,20230811,4.18044,4.18044,11.06,788.67377025
sz300389,20230814,20230811,3.63427298,3.63427298,15.1,788.67377025
sz300390,20230814,20230811,8.37537178,8.37537178,30.38,788.67377025
sz300393,20230814,20230811,10.89627358,10.89627358,12.12,788.67377025
sz300398,20230814,20230811,5.2865616,5.2865616,16.67,788.67377025
sz300399,20230814,20230811,1.976,1.976,15.53,788.67377025
sz300400,20230814,20230811,2.426258,2.426258,14.66,788.67377025
sz300402,20230814,20230811,2.43618497,2.02,19.33,788.67377025
sz300409,20230814,20230811,5.81666921,5.81666921,12.49,788.67377025
sz300414,20230814,20230811,3.26019466,3.26019466,10.13,788.67377025
sz300418,20230814,20230811,11.95621204,11.95621204,37.17,788.67377025
sz300424,20230814,20230811,2.398952,2.398952,13.16,788.67377025
sz300428,20230814,20230811,6.25122129,6.25122129,23.57,788.67377025
sz300432,20230814,20230811,12.23471316,12.23471316,10.5,788.67377025
sz300433,20230814,20230811,49.73479998,49.73479998,12.05,788.67377025
sz300434,20230814,20230811,4.01743872,4.01743872,13.84,788.67377025
sz300435,20230814,20230811,3.813831,3.813831,14.15,788.67377025
sz300436,20230814,20230811,1.59267,1.59267,27.17,788.67377025
sz300437,20230814,20230811,2.59063097,2.59063097,14.72,788.67377025
sz300445,20230814,20230811,2.12430013,2.12430013,14.65,788.67377025
sz300447,20230814,20230811,3.12310375,3.12310375,16.46,788.67377025
sz300455,20230814,20230811,7.17767936,7.17767936,10.93,788.67377025
sz300456,20230814,20230811,7.33497134,7.33497134,20.32,788.67377025
sz300457,20230814,20230811,6.49537963,6.49537963,24.42,788.67377025
sz300458,20230814,20230811,6.31882692,6.31882692,25.33,788.67377025
sz300460,20230814,20230811,2.80804251,2.80804251,10.47,788.67377025
sz300461,20230814,20230811,1.55741692,1.55741692,17.34,788.67377025
sz300462,20230814,20230811,1.88265025,1.88265025,10.74,788.67377025
sz300467,20230814,20230811,2.03204897,2.03204897,15.25,788.67377025
sz300468,20230814,20230811,5.30649275,5.30649275,10.63,788.67377025
sz300470,20230814,20230811,2.08171277,2.08171277,41.94,788.67377025
sz300473,20230814,20230811,1.50447992,1.50447992,16.35,788.67377025
sz300474,20230814,20230811,4.57385191,4.57385191,74.78,788.67377025
sz300479,20230814,20230811,1.97040865,1.97040865,19.26,788.67377025
sz300481,20230814,20230811,2.96382447,2.96382447,18,788.67377025
sz300482,20230814,20230811,4.44514936,4.44514936,26.41,788.67377025
sz300484,20230814,20230811,2.086159,2.086159,12.31,788.67377025
sz300490,20230814,20230811,3.96212074,3.96212074,14.23,788.67377025
sz300496,20230814,20230811,4.57478344,4.57478344,85.69,788.67377025
sz300499,20230814,20230811,3.08620124,3.08620124,13.84,788.67377025
sz300500,20230814,20230811,1.73974869,1.73974869,18.38,788.67377025
sz300501,20230814,20230811,1.93531505,1.93531505,15.35,788.67377025
sz300502,20230814,20230811,7.09919026,7.09919026,50.65,788.67377025
sz300503,20230814,20230811,3.06072836,3.06072836,16.42,788.67377025
sz300504,20230814,20230811,2.7256688,2.7256688,17.19,788.67377025
sz300505,20230814,20230811,2.74867523,2.74867523,17.61,788.67377025
sz300508,20230814,20230811,1.090944,1.090944,29.36,788.67377025
sz300513,20230814,20230811,3.13691155,3.13691155,13.13,788.67377025
sz300514,20230814,20230811,2,2,12.17,788.67377025
sz300515,20230814,20230811,2.058005,2.058005,13,788.67377025
sz300516,20230814,20230811,1.8,1.8,29.57,788.67377025
sz300520,20230814,20230811,2.473857,2.473857,20.53,788.67377025
sz300523,20230814,20230811,2.32637638,2.32637638,22.13,788.67377025
sz300528,20230814,20230811,3.72608054,3.72608054,13.5,788.67377025
sz300529,20230814,20230811,8.07711312,8.07711312,23,788.67377025
sz300531,20230814,20230811,3.28226125,3.28226125,13.78,788.67377025
sz300532,20230814,20230811,3.10231301,3.10231301,18.04,788.67377025
sz300533,20230814,20230811,2.3113728,2.3113728,32.75,788.67377025
sz300538,20230814,20230811,1.81918573,1.81918573,14.39,788.67377025
sz300539,20230814,20230811,2.22076725,2.22076725,11.73,788.67377025
sz300540,20230814,20230811,1.60691993,1.60691993,25.24,788.67377025
sz300541,20230814,20230811,3.08429398,3.08429398,13.74,788.67377025
sz300545,20230814,20230811,1.77744815,1.77744815,22.9,788.67377025
sz300546,20230814,20230811,1.85524691,1.85524691,18.55,788.67377025
sz300552,20230814,20230811,2.13133112,2.13133112,19.31,788.67377025
sz300554,20230814,20230811,1.14211577,1.14211577,18.31,788.67377025
sz300557,20230814,20230811,0.71586123,0.71586123,35.95,788.67377025
sz300560,20230814,20230811,2.29743622,2.29743622,16.17,788.67377025
sz300561,20230814,20230811,3.28107975,3.28107975,12.26,788.67377025
sz300563,20230814,20230811,1.78192526,1.78192526,13.58,788.67377025
sz300564,20230814,20230811,1.64384,1.64384,12.5,788.67377025
sz300565,20230814,20230811,2.08,2.08,16.16,788.67377025
sz300568,20230814,20230811,12.81682969,12.81682969,16.28,788.67377025
sz300571,20230814,20230811,1.39528294,1.39528294,32.19,788.67377025
sz300576,20230814,20230811,2.46423916,2.46423916,34.67,788.67377025
sz300579,20230814,20230811,2.7,2.7,30.83,788.67377025
sz300582,20230814,20230811,2.98685386,2.98685386,12.52,788.67377025
sz300584,20230814,20230811,1.2,1.2,24.8,788.67377025
sz300585,20230814,20230811,1.71111111,1.71111111,18.18,788.67377025
sz300586,20230814,20230811,7.11216645,7.11216645,11.03,788.67377025
sz300588,20230814,20230811,1.9147103,1.9147103,11.66,788.67377025
sz300590,20230814,20230811,4.5784826,4.5784826,10.81,788.67377025
sz300593,20230814,20230811,5.37935322,5.37935322,18.7,788.67377025
sz300595,20230814,20230811,8.94826637,8.94826637,28.92,788.67377025
sz300598,20230814,20230811,1.64183709,1.64183709,53.05,788.67377025
sz300603,20230814,20230811,4.64798231,4.64798231,11.78,788.67377025
sz300605,20230814,20230811,1.64462984,1.64462984,15.1,788.67377025
sz300609,20230814,20230811,1.2243949,1.2243949,23.55,788.67377025
sz300612,20230814,20230811,1.59039975,1.59039975,20.28,788.67377025
sz300613,20230814,20230811,2.30350574,2.30350574,52.62,788.67377025
sz300615,20230814,20230811,1.914282,1.914282,15.09,788.67377025
sz300616,20230814,20230811,1.9786708,1.9786708,19.84,788.67377025
sz300618,20230814,20230811,3.09617139,3.09617139,33.53,788.67377025
sz300619,20230814,20230811,0.89034641,0.89034641,66.99,788.67377025
sz300620,20230814,20230811,2.45310607,2.45310607,46.07,788.67377025
sz300623,20230814,20230811,7.36389956,7.36389956,17.92,788.67377025
sz300628,20230814,20230811,12.64370484,12.64370484,35.91,788.67377025
sz300629,20230814,20230811,2.37488349,2.37488349,18.03,788.67377025
sz300632,20230814,20230811,3.0518162,3.0518162,11.42,788.67377025
sz300638,20230814,20230811,7.65574282,7.65574282,20.79,788.67377025
sz300643,20230814,20230811,2.3,2.3,12.3,788.67377025
sz300645,20230814,20230811,1.40364054,1.40364054,27.35,788.67377025
sz300648,20230814,20230811,1.47783896,1.47783896,27.34,788.67377025
sz300649,20230814,20230811,1.32416609,1.32416609,19.87,788.67377025
sz300653,20230814,20230811,1.8,1.8,31.64,788.67377025
sz300654,20230814,20230811,3.63863206,3.63863206,11.2,788.67377025
sz300655,20230814,20230811,9.94576164,9.94576164,10.37,788.67377025
sz300659,20230814,20230811,2.26379797,2.26379797,23.51,788.67377025
sz300661,20230814,20230811,4.67334771,4.67334771,87.81,788.67377025
sz300663,20230814,20230811,4.62182216,4.62182216,14.47,788.67377025
sz300671,20230814,20230811,2.17724473,2.17724473,37.33,788.67377025
sz300672,20230814,20230811,2.17250112,2.17250112,74.52,788.67377025
sz300674,20230814,20230811,7.10677844,7.10677844,17.85,788.67377025
sz300675,20230814,20230811,1.466667,1.466667,18.06,788.67377025
sz300676,20230814,20230811,4.13914325,4.13914325,58.9,788.67377025
sz300677,20230814,20230811,6.58920418,6.58920418,21.76,788.67377025
sz300678,20230814,20230811,2.96386293,2.96386293,37.01,788.67377025
sz300680,20230814,20230811,2.31024278,2.31024278,18.33,788.67377025
sz300681,20230814,20230811,2.52095998,2.52095998,18.94,788.67377025
sz300684,20230814,20230811,2.80852507,2.80852507,18.16,788.67377025
sz300686,20230814,20230811,2.6562424,2.6562424,10.2,788.67377025
sz300689,20230814,20230811,1.156,1.156,20.88,788.67377025
sz300691,20230814,20230811,2.67596757,2.67596757,17.85,788.67377025
sz300696,20230814,20230811,2.93152983,2.93152983,22.47,788.67377025
sz300700,20230814,20230811,2.78752645,2.78752645,18.9,788.67377025
sz300706,20230814,20230811,1.52852499,1.52852499,27.18,788.67377025
sz300708,20230814,20230811,5.52182846,5.52182846,10.69,788.67377025
sz300709,20230814,20230811,1.86168147,1.86168147,22.85,788.67377025
sz300711,20230814,20230811,2.49170606,2.49170606,13.36,788.67377025
sz300712,20230814,20230811,1.87546035,1.87546035,33.18,788.67377025
sz300713,20230814,20230811,1.58719164,1.58719164,18.21,788.67377025
sz300716,20230814,20230811,1.6002,1.6002,12.76,788.67377025
sz300721,20230814,20230811,1.64846739,1.64846739,15.59,788.67377025
sz300722,20230814,20230811,2.306304,2.306304,24.75,788.67377025
sz300727,20230814,20230811,1.27519089,1.27519089,23.5,788.67377025
sz300731,20230814,20230811,1.26431804,1.26431804,18.37,788.67377025
sz300739,20230814,20230811,2.98769726,2.98769726,13.5,788.67377025
sz300740,20230814,20230811,3.89464836,3.89464836,20.12,788.67377025
sz300741,20230814,20230811,6.1588,6.1588,22.52,788.67377025
sz300745,20230814,20230811,1.65137471,1.65137471,38.63,788.67377025
sz300746,20230814,20230811,2.25738328,2.25738328,10.84,788.67377025
sz300747,20230814,20230811,5.66619755,5.66619755,26.93,788.67377025
sz300748,20230814,20230811,11.41794851,11.41794851,17.71,788.67377025
sz300753,20230814,20230811,1.26048,1.26048,17,788.67377025
sz300757,20230814,20230811,1.10388986,1.10388986,67.8,788.67377025
sz300759,20230814,20230811,14.85195081,14.85195081,29.5,788.67377025
sz300760,20230814,20230811,12.12441394,12.12441394,266.3,788.67377025
sz300763,20230814,20230811,4.00847945,4.00847945,88.8,788.67377025
sz300766,20230814,20230811,4.001,4.001,15.44,788.67377025
sz300768,20230814,20230811,6.43829039,6.43829039,16.51,788.67377025
sz300769,20230814,20230811,2.79242297,2.79242297,115.9,788.67377025
sz300771,20230814,20230811,2.4,2.4,12.16,788.67377025
sz300772,20230814,20230811,7.02078355,7.02078355,12.59,788.67377025
sz300774,20230814,20230811,4.0876366,4.0876366,11.29,788.67377025
sz300776,20230814,20230811,2.73075781,2.73075781,58.32,788.67377025
sz300778,20230814,20230811,2.04411235,2.04411235,18,788.67377025
sz300780,20230814,20230811,1.4667,1.4667,15.31,788.67377025
sz300783,20230814,20230811,4.01,4.01,19.87,788.67377025
sz300785,20230814,20230811,1.98855243,1.98855243,23.76,788.67377025
sz300787,20230814,20230811,2.29495898,2.29495898,17.77,788.67377025
sz300788,20230814,20230811,1.90151515,1.90151515,28.8,788.67377025
sz300800,20230814,20230811,2.384,2.384,13.16,788.67377025
sz300807,20230814,20230811,0.67851,0.67851,28.63,788.67377025
sz300809,20230814,20230811,2.52176,2.52176,20.36,788.67377025
sz300810,20230814,20230811,1.1805,1.1805,19.92,788.67377025
sz300812,20230814,20230811,1.40257029,1.40257029,20.86,788.67377025
sz300813,20230814,20230811,1.08678859,1.08678859,27.63,788.67377025
sz300814,20230814,20230811,1.75796,1.75796,26,788.67377025
sz300816,20230814,20230811,0.8,0.8,25.43,788.67377025
sz300817,20230814,20230811,1.74638592,1.74638592,14.9,788.67377025
sz300820,20230814,20230811,2.16114411,2.16114411,67.75,788.67377025
sz300826,20230814,20230811,1.456,1.456,14.46,788.67377025
sz300828,20230814,20230811,1.659,1.659,14.37,788.67377025
sz300835,20230814,20230811,1.20139,1.20139,28.69,788.67377025
sz300839,20230814,20230811,2.45460379,2.45460379,11.56,788.67377025
sz300844,20230814,20230811,0.6464,0.6464,48.8,788.67377025
sz300846,20230814,20230811,4.66822836,4.66822836,13.04,788.67377025
